Subj,IP_Address,Inst_Time,Avg_Read_Time,Outcome,Agent,Vignette,Trial,Cause,Counterfactual,Trial_time,Age,Gender,Ethnicity,Education,SES
64,68.119.56.47,18.369,45.489875,1,2,13,4,1,2,47.558,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,2,14,11,2,2,38.962,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,2,15,14,2,2,40.585,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,1,16,9,7,1,53.325,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,2,17,5,7,1,37.704,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,2,1,18,6,7,1,44.172,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,1,19,2,7,2,51.281,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,2,2,20,22,3,2,41.303,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,2,2,21,1,7,1,53.383,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,2,22,12,7,1,50.12,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,3,23,13,7,1,80.535,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,1,24,10,5,2,34.939,30,1,5,4,7
65,64.130.248.186,233.961,44.166875,1,1,1,12,7,1,40.429,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,1,2,2,10,1,2,31.335,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,1,2,3,22,7,1,27.987,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,1,4,24,7,1,34.738,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,2,5,9,3,2,35.172,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,1,2,6,19,1,2,29.324,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,1,1,7,20,5,2,38.857,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,3,8,17,5,2,66.642,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,3,9,21,7,1,50.87,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,1,2,10,18,7,1,44.816,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,1,2,11,2,5,1,57.85,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,3,12,1,7,2,67.019,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,2,13,14,3,2,34.626,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,1,14,6,7,1,31.873,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,1,15,15,6,1,35.116,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,1,16,16,7,1,37.955,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,2,17,13,7,1,37.566,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,2,18,3,5,1,68.643,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,1,19,7,7,1,34.944,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,2,20,5,5,1,39.036,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,3,21,23,7,1,49.891,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,2,1,22,11,7,1,43.614,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,1,3,23,8,7,1,49.491,41,2,5,2,8
65,64.130.248.186,233.961,44.166875,1,3,24,4,5,2,58.92,41,2,5,2,8
66,92.22.238.79,27.253,48.449625,2,2,1,13,6,1,27.865,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,3,2,10,6,2,108.344,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,3,3,24,7,1,37.159,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,1,4,19,6,1,29.599,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,1,5,17,5,2,27.861,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,2,6,2,6,1,39.119,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,3,7,1,7,1,69.512,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,2,8,15,7,2,26.459,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,2,9,6,7,1,50.528,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,2,10,11,7,1,51.674,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,2,11,14,7,1,44.549,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,1,12,4,6,2,40.134,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,1,13,8,5,2,134.123,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,1,14,3,6,1,64.655,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,3,15,12,6,2,81.115,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,3,16,5,7,2,39.669,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,1,17,9,7,1,34.213,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,3,18,16,7,2,41.144,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,1,19,22,7,1,25.493,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,3,20,18,7,1,31.909,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,2,21,21,7,1,33.196,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,3,22,23,7,1,34.95,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,1,2,23,7,5,1,58.568,37,2,5,2,6
66,92.22.238.79,27.253,48.449625,2,3,24,20,7,2,26.559,37,2,5,2,6
67,69.132.219.49,25.982,53.16791667,1,1,1,22,1,2,59.188,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,1,2,1,7,1,58.253,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,1,3,14,3,2,66.331,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,3,4,9,5,2,49.204,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,1,5,23,3,2,29.699,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,3,6,12,7,1,43.511,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,3,7,16,6,1,55.559,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,3,8,5,7,2,44.13,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,1,9,13,7,1,40.005,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,1,10,15,7,1,81.555,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,3,11,21,7,1,44.432,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,1,12,8,7,1,30.941,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,2,13,18,3,2,40.706,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,2,14,4,7,2,45.06,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,3,15,19,5,1,38.43,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,2,16,6,3,2,70.957,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,3,17,17,7,1,50.709,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,1,18,7,6,2,67.171,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,3,19,20,6,1,78.569,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,2,20,10,5,2,55.033,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,2,21,2,6,1,64.488,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,1,22,24,5,1,37.594,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,2,3,23,11,5,1,59.147,43,1,5,5,5
67,69.132.219.49,25.982,53.16791667,1,3,24,3,6,2,46.938,43,1,5,5,5
68,109.92.123.20,19.085,53.31029167,2,1,1,18,7,1,35.281,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,2,2,11,6,1,34.262,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,2,3,10,7,1,51.351,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,2,4,4,4,1,49.835,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,3,5,6,3,2,50.372,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,1,6,12,6,1,61.254,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,1,7,17,6,1,50.143,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,1,8,14,7,1,36.828,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,3,9,7,5,2,59.088,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,3,10,9,5,1,60.948,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,1,11,8,7,1,63.979,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,3,12,19,6,2,48.97,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,1,13,1,6,1,57.815,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,2,14,23,5,1,36.979,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,1,15,22,5,1,49.985,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,2,16,5,5,1,64.164,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,3,17,2,5,1,93.603,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,2,18,24,6,1,39.196,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,2,19,20,4,2,41.506,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,3,20,15,6,1,79.453,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,2,21,13,5,1,44.45,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,2,22,3,5,1,68.24,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,2,1,23,16,7,1,40.042,33,1,5,5,6
68,109.92.123.20,19.085,53.31029167,1,2,24,21,5,2,46.79,33,1,5,5,6
69,72.226.77.87,4.421,17.4875,1,3,1,8,7,2,11.097,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,2,1,2,1,7,2,44.925,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,2,1,3,21,7,2,6.174,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,3,4,17,7,1,3.936,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,2,2,5,14,7,2,5.462,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,2,3,6,9,7,2,17.476,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,2,7,6,7,2,8.849,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,1,8,5,7,2,8.661,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,1,9,3,7,2,46.907,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,2,10,19,7,2,9.303,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,3,11,10,7,2,143.869,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,2,2,12,22,7,2,4.289,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,3,13,23,7,2,4.742,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,3,14,24,7,2,6.34,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,2,15,18,7,2,5.659,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,2,1,16,13,7,2,8.608,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,2,17,7,7,2,14.326,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,2,18,20,7,2,6.605,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,2,2,19,16,7,2,3.399,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,1,20,15,7,2,8.546,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,2,21,12,7,2,5.036,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,2,1,22,11,7,2,4.474,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,1,23,2,6,2,26.104,27,2,5,3,7
69,72.226.77.87,4.421,17.4875,1,1,24,4,7,2,13.226,27,2,5,3,7
70,74.176.242.246,12.012,25.49220833,2,3,1,22,6,1,24.49,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,3,2,10,6,1,22.816,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,3,3,15,2,2,26.634,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,2,4,12,3,2,22.862,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,2,5,4,1,2,20.292,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,2,6,8,2,2,21.561,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,3,7,11,2,2,24.392,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,1,8,20,6,2,20.021,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,2,3,9,14,7,2,25.176,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,1,10,3,6,2,35.551,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,1,11,9,6,1,23.445,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,2,2,12,24,2,2,23.614,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,2,2,13,17,2,2,27.632,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,1,14,21,5,1,22.103,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,2,2,15,1,5,2,26.713,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,1,16,7,6,2,29.665,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,1,17,6,7,1,23.99,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,3,18,13,7,2,30.518,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,3,19,19,7,1,31.852,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,2,1,20,16,7,1,21.708,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,1,21,5,6,1,32.724,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,2,1,22,2,7,1,26.635,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,2,1,23,23,7,1,21.982,31,2,5,6,6
70,74.176.242.246,12.012,25.49220833,1,2,24,18,2,2,23.286,31,2,5,6,6
71,71.205.164.70,10.514,23.59525,1,1,1,18,5,1,3.896,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,3,2,20,5,2,6.894,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,3,3,3,7,2,30.143,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,2,4,22,5,2,3.993,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,3,5,24,3,2,27.585,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,3,6,12,3,1,5.086,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,1,7,21,5,1,7.464,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,2,8,8,5,2,41.089,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,2,9,6,6,2,34.82,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,3,10,14,5,2,5.509,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,3,11,9,5,2,5.22,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,3,12,5,4,2,45.321,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,3,13,1,6,2,242.059,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,3,14,17,5,1,3.493,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,1,15,16,5,1,2.911,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,1,16,23,6,2,3.977,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,3,17,10,4,1,4.485,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,3,18,4,6,2,24.902,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,1,19,11,6,2,4.234,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,1,1,20,19,6,2,7.299,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,1,21,15,6,1,3.906,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,3,22,7,3,2,14.796,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,2,23,2,6,2,30.127,27,2,3,5,5
71,71.205.164.70,10.514,23.59525,2,3,24,13,5,1,3.489,27,2,3,5,5
72,117.196.155.110,17.296,32.158125,1,3,1,17,7,1,34.723,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,1,2,24,6,2,12.221,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,1,3,19,6,2,20.363,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,3,4,18,6,2,34.874,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,3,5,13,7,2,22.694,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,1,6,5,7,2,32.383,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,3,7,14,7,1,29.151,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,3,8,6,7,2,36.553,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,3,9,15,6,1,24.745,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,3,10,20,6,1,29.9,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,3,11,8,7,1,36.013,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,2,12,1,6,2,53.562,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,1,13,9,7,2,34.573,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,2,14,3,7,1,42.857,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,3,15,12,5,2,33.695,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,2,16,11,7,2,32.828,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,2,17,4,7,2,40.408,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,2,18,16,7,1,35.059,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,3,19,2,6,1,51.187,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,3,20,10,7,1,29.875,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,1,1,21,22,6,2,24.808,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,2,22,7,6,2,37.146,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,3,23,21,6,1,23.121,31,1,3,6,5
72,117.196.155.110,17.296,32.158125,2,2,24,23,6,2,13.409,31,1,3,6,5
73,76.125.123.241,8.882,27.29533333,2,2,1,22,5,2,31.304,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,3,2,23,5,1,24.846,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,3,3,4,6,1,36.393,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,1,4,8,6,1,19.902,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,1,5,3,6,2,25.404,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,2,6,13,2,2,19.335,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,1,7,14,7,1,23.121,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,1,8,24,6,2,17.931,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,3,9,15,6,1,23.267,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,3,10,1,5,1,35.927,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,1,3,11,20,7,1,25.978,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,1,1,12,10,6,2,20.429,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,1,13,18,6,2,20.03,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,1,2,14,21,2,2,21.675,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,1,3,15,9,3,2,36.74,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,1,1,16,5,3,2,31.822,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,2,17,7,3,2,23.542,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,2,18,16,5,2,23.778,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,1,19,11,7,1,55.373,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,1,2,20,12,2,2,30.511,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,1,2,21,19,6,1,25.886,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,1,2,22,2,5,2,31.084,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,3,23,6,6,1,24.196,33,1,5,4,6
73,76.125.123.241,8.882,27.29533333,2,3,24,17,7,1,22.371,33,1,5,4,6
74,24.140.44.94,12.777,45.4135,1,1,1,15,4,1,33.711,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,1,2,17,7,1,29.979,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,1,3,14,1,2,32.458,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,2,4,16,7,1,31.896,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,2,5,13,7,1,32.192,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,3,6,24,7,1,37.335,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,3,7,21,6,1,37.48,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,2,8,10,7,2,35.194,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,3,9,1,6,1,53.152,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,1,2,10,20,1,2,44.215,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,3,11,12,7,1,39.297,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,1,2,12,3,6,2,39.368,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,1,2,13,7,6,2,39.397,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,1,1,14,6,5,1,36.095,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,1,3,15,19,1,2,41.064,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,1,2,16,4,4,2,44.83,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,1,17,5,6,2,37.925,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,1,2,18,11,6,1,39.652,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,1,2,19,2,4,2,49.084,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,2,20,8,7,1,35.973,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,3,21,18,7,1,37.583,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,2,22,22,7,1,29.243,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,3,23,23,7,1,38.681,46,1,5,5,7
74,24.140.44.94,12.777,45.4135,2,1,24,9,7,1,207.713,46,1,5,5,7
75,27.55.158.173,8.78,36.535625,1,3,1,17,6,1,34.324,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,1,2,3,6,1,32.362,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,1,3,18,7,1,113.373,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,2,2,4,23,6,1,38.566,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,3,5,13,6,1,26.607,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,2,3,6,1,6,1,36.599,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,2,1,7,4,7,1,38.971,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,3,8,6,6,2,32.539,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,2,9,10,6,1,36.372,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,1,10,14,7,1,34.733,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,3,11,21,6,1,33.526,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,2,12,8,6,1,24.904,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,1,13,7,7,2,35.706,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,3,14,22,7,1,40.929,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,2,1,15,5,6,1,25.072,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,1,16,20,6,2,35.763,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,2,1,17,15,7,2,34.392,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,3,18,9,7,2,33.086,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,2,1,19,24,6,2,22.413,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,2,1,20,12,7,2,33.872,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,2,2,21,16,6,1,21.3,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,2,1,22,11,7,1,29.082,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,2,23,2,6,1,55.305,48,1,5,4,9
75,27.55.158.173,8.78,36.535625,1,2,24,19,6,2,25.479,48,1,5,4,9
76,137.200.0.106,18.02,40.77475,2,1,1,16,7,1,24.8,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,1,2,7,6,1,35.931,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,1,3,10,7,1,25.781,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,2,4,20,3,2,33.334,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,1,5,13,2,2,31.13,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,3,6,11,6,1,53.512,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,3,7,14,5,1,51.74,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,2,8,6,2,2,43.85,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,1,9,3,7,1,43.24,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,3,10,22,5,1,39.8,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,2,11,2,2,2,37.86,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,1,12,24,7,1,24.55,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,3,13,23,2,2,38.74,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,3,14,21,5,1,42.531,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,1,15,17,5,1,40.59,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,1,16,19,7,1,31.94,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,3,17,15,1,2,50.921,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,1,18,8,7,1,34.46,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,3,19,18,5,1,46.531,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,3,20,5,7,1,51.601,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,2,21,4,3,2,55.711,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,1,22,12,6,1,32.21,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,1,1,23,9,5,1,36.27,30,1,5,5,5
76,137.200.0.106,18.02,40.77475,2,1,24,1,7,1,49.331,30,1,5,5,5
77,64.231.178.124,13.936,38.71225,1,2,1,4,7,1,38.921,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,1,2,8,6,1,27.026,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,1,3,14,7,1,33.852,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,1,4,18,7,1,26.718,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,2,5,15,1,2,46.163,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,1,6,12,3,2,27.401,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,1,7,2,7,1,48.987,29,2,5,4,6
