"ResponseId","condCod","causation response","norm","knowledge","outcome","scenario","condition"
"R_5jN300vGGyDgxHP","caus13.RIB","5","Rationality","Ignorance","Abnormal",13,"RIB"
"R_5jN300vGGyDgxHP","caus14.RKB","4","Rationality","Knowledge","Abnormal",14,"RKB"
"R_5jN300vGGyDgxHP","caus15.MIB","1","Morality","Ignorance","Abnormal",15,"MIB"
"R_5jN300vGGyDgxHP","caus16.RKB","1","Rationality","Knowledge","Abnormal",16,"RKB"
"R_2DUjsgyYiGnm9wl","caus1.RIB","4","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2DUjsgyYiGnm9wl","caus2.RIB","2","Rationality","Ignorance","Abnormal",2,"RIB"
"R_2DUjsgyYiGnm9wl","caus3.RIB","5","Rationality","Ignorance","Abnormal",3,"RIB"
"R_2DUjsgyYiGnm9wl","caus4.MIB","3","Morality","Ignorance","Abnormal",4,"MIB"
"R_2DUjsgyYiGnm9wl","caus5.MKB","6","Morality","Knowledge","Abnormal",5,"MKB"
"R_2DUjsgyYiGnm9wl","caus6.RIG","6","Rationality","Ignorance","Normal",6,"RIG"
"R_2DUjsgyYiGnm9wl","caus7.RIG","5","Rationality","Ignorance","Normal",7,"RIG"
"R_2DUjsgyYiGnm9wl","caus8.RIG","1","Rationality","Ignorance","Normal",8,"RIG"
"R_2DUjsgyYiGnm9wl","caus9.RIG","2","Rationality","Ignorance","Normal",9,"RIG"
"R_2DUjsgyYiGnm9wl","caus10.MIG","3","Morality","Ignorance","Normal",10,"MIG"
"R_2DUjsgyYiGnm9wl","caus11.RKB","6","Rationality","Knowledge","Abnormal",11,"RKB"
"R_2DUjsgyYiGnm9wl","caus12.MKG","5","Morality","Knowledge","Normal",12,"MKG"
"R_2DUjsgyYiGnm9wl","caus13.RIB","3","Rationality","Ignorance","Abnormal",13,"RIB"
"R_2DUjsgyYiGnm9wl","caus14.RIG","5","Rationality","Ignorance","Normal",14,"RIG"
"R_2DUjsgyYiGnm9wl","caus15.RIB","4","Rationality","Ignorance","Abnormal",15,"RIB"
"R_2DUjsgyYiGnm9wl","caus16.MKB","3","Morality","Knowledge","Abnormal",16,"MKB"
"R_bdButfdCOVPoPId","caus1.RIG","3","Rationality","Ignorance","Normal",1,"RIG"
"R_bdButfdCOVPoPId","caus2.MKG","4","Morality","Knowledge","Normal",2,"MKG"
"R_bdButfdCOVPoPId","caus3.RKB","3","Rationality","Knowledge","Abnormal",3,"RKB"
"R_bdButfdCOVPoPId","caus4.MIG","1","Morality","Ignorance","Normal",4,"MIG"
"R_bdButfdCOVPoPId","caus5.RIB","2","Rationality","Ignorance","Abnormal",5,"RIB"
"R_bdButfdCOVPoPId","caus6.RKG","5","Rationality","Knowledge","Normal",6,"RKG"
"R_bdButfdCOVPoPId","caus7.RKG","5","Rationality","Knowledge","Normal",7,"RKG"
"R_bdButfdCOVPoPId","caus8.RIG","1","Rationality","Ignorance","Normal",8,"RIG"
"R_bdButfdCOVPoPId","caus9.MKB","5","Morality","Knowledge","Abnormal",9,"MKB"
"R_bdButfdCOVPoPId","caus10.MKB","1","Morality","Knowledge","Abnormal",10,"MKB"
"R_bdButfdCOVPoPId","caus11.MKG","2","Morality","Knowledge","Normal",11,"MKG"
"R_bdButfdCOVPoPId","caus12.RIB","1","Rationality","Ignorance","Abnormal",12,"RIB"
"R_bdButfdCOVPoPId","caus13.MIG","4","Morality","Ignorance","Normal",13,"MIG"
"R_bdButfdCOVPoPId","caus14.RKB","3","Rationality","Knowledge","Abnormal",14,"RKB"
"R_bdButfdCOVPoPId","caus15.MIB","1","Morality","Ignorance","Abnormal",15,"MIB"
"R_bdButfdCOVPoPId","caus16.RIG","2","Rationality","Ignorance","Normal",16,"RIG"
"R_2zvDGSCi7VlQsjq","caus1.MKB","6","Morality","Knowledge","Abnormal",1,"MKB"
"R_2zvDGSCi7VlQsjq","caus2.MKB","4","Morality","Knowledge","Abnormal",2,"MKB"
"R_2zvDGSCi7VlQsjq","caus3.RKB","2","Rationality","Knowledge","Abnormal",3,"RKB"
"R_2zvDGSCi7VlQsjq","caus4.MKG","4","Morality","Knowledge","Normal",4,"MKG"
"R_2zvDGSCi7VlQsjq","caus5.MKG","6","Morality","Knowledge","Normal",5,"MKG"
"R_2zvDGSCi7VlQsjq","caus6.RIB","4","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2zvDGSCi7VlQsjq","caus7.RKG","4","Rationality","Knowledge","Normal",7,"RKG"
"R_2zvDGSCi7VlQsjq","caus8.MKB","4","Morality","Knowledge","Abnormal",8,"MKB"
"R_2zvDGSCi7VlQsjq","caus9.RKB","6","Rationality","Knowledge","Abnormal",9,"RKB"
"R_2zvDGSCi7VlQsjq","caus10.MIG","4","Morality","Ignorance","Normal",10,"MIG"
"R_2zvDGSCi7VlQsjq","caus11.MKG","6","Morality","Knowledge","Normal",11,"MKG"
"R_2zvDGSCi7VlQsjq","caus12.RKG","6","Rationality","Knowledge","Normal",12,"RKG"
"R_2zvDGSCi7VlQsjq","caus13.MKB","6","Morality","Knowledge","Abnormal",13,"MKB"
"R_2zvDGSCi7VlQsjq","caus14.RIG","4","Rationality","Ignorance","Normal",14,"RIG"
"R_2zvDGSCi7VlQsjq","caus15.MKG","2","Morality","Knowledge","Normal",15,"MKG"
"R_2zvDGSCi7VlQsjq","caus16.MIG","5","Morality","Ignorance","Normal",16,"MIG"
"R_rjOq2IChESZqJZn","caus1.MIG","3","Morality","Ignorance","Normal",1,"MIG"
"R_rjOq2IChESZqJZn","caus2.MKB","4","Morality","Knowledge","Abnormal",2,"MKB"
"R_rjOq2IChESZqJZn","caus3.MIB","3","Morality","Ignorance","Abnormal",3,"MIB"
"R_rjOq2IChESZqJZn","caus4.MIG","3","Morality","Ignorance","Normal",4,"MIG"
"R_rjOq2IChESZqJZn","caus5.MIG","3","Morality","Ignorance","Normal",5,"MIG"
"R_rjOq2IChESZqJZn","caus6.MIB","3","Morality","Ignorance","Abnormal",6,"MIB"
"R_rjOq2IChESZqJZn","caus7.RKG","3","Rationality","Knowledge","Normal",7,"RKG"
"R_rjOq2IChESZqJZn","caus8.MIB","3","Morality","Ignorance","Abnormal",8,"MIB"
"R_rjOq2IChESZqJZn","caus9.RKB","3","Rationality","Knowledge","Abnormal",9,"RKB"
"R_rjOq2IChESZqJZn","caus10.RIG","3","Rationality","Ignorance","Normal",10,"RIG"
"R_rjOq2IChESZqJZn","caus11.MIG","5","Morality","Ignorance","Normal",11,"MIG"
"R_rjOq2IChESZqJZn","caus12.RKB","5","Rationality","Knowledge","Abnormal",12,"RKB"
"R_rjOq2IChESZqJZn","caus13.MKB","5","Morality","Knowledge","Abnormal",13,"MKB"
"R_rjOq2IChESZqJZn","caus14.MKG","3","Morality","Knowledge","Normal",14,"MKG"
"R_rjOq2IChESZqJZn","caus15.RKB","3","Rationality","Knowledge","Abnormal",15,"RKB"
"R_rjOq2IChESZqJZn","caus16.MKG","5","Morality","Knowledge","Normal",16,"MKG"
"R_ysVNiHJkeHRAnUl","caus1.MIG","7","Morality","Ignorance","Normal",1,"MIG"
"R_ysVNiHJkeHRAnUl","caus2.MIB","7","Morality","Ignorance","Abnormal",2,"MIB"
"R_ysVNiHJkeHRAnUl","caus3.MKB","7","Morality","Knowledge","Abnormal",3,"MKB"
"R_ysVNiHJkeHRAnUl","caus4.MKB","7","Morality","Knowledge","Abnormal",4,"MKB"
"R_ysVNiHJkeHRAnUl","caus5.MIB","7","Morality","Ignorance","Abnormal",5,"MIB"
"R_ysVNiHJkeHRAnUl","caus6.MIB","7","Morality","Ignorance","Abnormal",6,"MIB"
"R_ysVNiHJkeHRAnUl","caus7.RIG","7","Rationality","Ignorance","Normal",7,"RIG"
"R_ysVNiHJkeHRAnUl","caus8.RIB","7","Rationality","Ignorance","Abnormal",8,"RIB"
"R_ysVNiHJkeHRAnUl","caus9.MKB","7","Morality","Knowledge","Abnormal",9,"MKB"
"R_ysVNiHJkeHRAnUl","caus10.MIB","7","Morality","Ignorance","Abnormal",10,"MIB"
"R_ysVNiHJkeHRAnUl","caus11.RIB","7","Rationality","Ignorance","Abnormal",11,"RIB"
"R_ysVNiHJkeHRAnUl","caus12.MKB","7","Morality","Knowledge","Abnormal",12,"MKB"
"R_ysVNiHJkeHRAnUl","caus13.RKB","7","Rationality","Knowledge","Abnormal",13,"RKB"
"R_ysVNiHJkeHRAnUl","caus14.MKB","7","Morality","Knowledge","Abnormal",14,"MKB"
"R_ysVNiHJkeHRAnUl","caus15.RKB","7","Rationality","Knowledge","Abnormal",15,"RKB"
"R_ysVNiHJkeHRAnUl","caus16.RIG","7","Rationality","Ignorance","Normal",16,"RIG"
"R_ezCKh6T97kDqXRL","caus1.MIB","7","Morality","Ignorance","Abnormal",1,"MIB"
"R_ezCKh6T97kDqXRL","caus2.RIG","3","Rationality","Ignorance","Normal",2,"RIG"
"R_ezCKh6T97kDqXRL","caus3.MKG","7","Morality","Knowledge","Normal",3,"MKG"
"R_ezCKh6T97kDqXRL","caus4.MKB","7","Morality","Knowledge","Abnormal",4,"MKB"
"R_ezCKh6T97kDqXRL","caus5.RIG","2","Rationality","Ignorance","Normal",5,"RIG"
"R_ezCKh6T97kDqXRL","caus6.RKB","7","Rationality","Knowledge","Abnormal",6,"RKB"
"R_ezCKh6T97kDqXRL","caus7.RKG","7","Rationality","Knowledge","Normal",7,"RKG"
"R_ezCKh6T97kDqXRL","caus8.MKB","7","Morality","Knowledge","Abnormal",8,"MKB"
"R_ezCKh6T97kDqXRL","caus9.MIG","6","Morality","Ignorance","Normal",9,"MIG"
"R_ezCKh6T97kDqXRL","caus10.MIB","2","Morality","Ignorance","Abnormal",10,"MIB"
"R_ezCKh6T97kDqXRL","caus11.MKG","7","Morality","Knowledge","Normal",11,"MKG"
"R_ezCKh6T97kDqXRL","caus12.RKB","7","Rationality","Knowledge","Abnormal",12,"RKB"
"R_ezCKh6T97kDqXRL","caus13.MIG","6","Morality","Ignorance","Normal",13,"MIG"
"R_ezCKh6T97kDqXRL","caus14.MIB","7","Morality","Ignorance","Abnormal",14,"MIB"
"R_ezCKh6T97kDqXRL","caus15.RKB","7","Rationality","Knowledge","Abnormal",15,"RKB"
"R_ezCKh6T97kDqXRL","caus16.MIG","6","Morality","Ignorance","Normal",16,"MIG"
"R_239viXo01LDQFab","caus1.RKB","6","Rationality","Knowledge","Abnormal",1,"RKB"
"R_239viXo01LDQFab","caus2.MKB","1","Morality","Knowledge","Abnormal",2,"MKB"
"R_239viXo01LDQFab","caus3.MKB","1","Morality","Knowledge","Abnormal",3,"MKB"
"R_239viXo01LDQFab","caus4.MKB","1","Morality","Knowledge","Abnormal",4,"MKB"
"R_239viXo01LDQFab","caus5.RIB","4","Rationality","Ignorance","Abnormal",5,"RIB"
"R_239viXo01LDQFab","caus6.MIB","6","Morality","Ignorance","Abnormal",6,"MIB"
"R_239viXo01LDQFab","caus7.MIG.1","4","Morality","Ignorance","Normal",7,"MIG"
"R_239viXo01LDQFab","caus8.RIG","1","Rationality","Ignorance","Normal",8,"RIG"
"R_239viXo01LDQFab","caus9.MIG","4","Morality","Ignorance","Normal",9,"MIG"
"R_239viXo01LDQFab","caus10.RKB","2","Rationality","Knowledge","Abnormal",10,"RKB"
"R_239viXo01LDQFab","caus11.RKG","3","Rationality","Knowledge","Normal",11,"RKG"
"R_239viXo01LDQFab","caus12.MIB","1","Morality","Ignorance","Abnormal",12,"MIB"
"R_239viXo01LDQFab","caus13.RKB","6","Rationality","Knowledge","Abnormal",13,"RKB"
"R_239viXo01LDQFab","caus14.RKG","7","Rationality","Knowledge","Normal",14,"RKG"
"R_239viXo01LDQFab","caus15.RKB","5","Rationality","Knowledge","Abnormal",15,"RKB"
"R_239viXo01LDQFab","caus16.MKB","4","Morality","Knowledge","Abnormal",16,"MKB"
"R_vNWF8w455LwfSFz","caus1.MKB","6","Morality","Knowledge","Abnormal",1,"MKB"
"R_vNWF8w455LwfSFz","caus2.RIB","3","Rationality","Ignorance","Abnormal",2,"RIB"
"R_vNWF8w455LwfSFz","caus3.MIG","7","Morality","Ignorance","Normal",3,"MIG"
"R_vNWF8w455LwfSFz","caus4.MKB","7","Morality","Knowledge","Abnormal",4,"MKB"
"R_vNWF8w455LwfSFz","caus5.MIG","1","Morality","Ignorance","Normal",5,"MIG"
"R_vNWF8w455LwfSFz","caus6.MKB","7","Morality","Knowledge","Abnormal",6,"MKB"
"R_vNWF8w455LwfSFz","caus7.RKB","7","Rationality","Knowledge","Abnormal",7,"RKB"
"R_vNWF8w455LwfSFz","caus8.RIG","1","Rationality","Ignorance","Normal",8,"RIG"
"R_vNWF8w455LwfSFz","caus9.RIG","5","Rationality","Ignorance","Normal",9,"RIG"
"R_vNWF8w455LwfSFz","caus10.RKB","7","Rationality","Knowledge","Abnormal",10,"RKB"
"R_vNWF8w455LwfSFz","caus11.MKG","7","Morality","Knowledge","Normal",11,"MKG"
"R_vNWF8w455LwfSFz","caus12.MIB","6","Morality","Ignorance","Abnormal",12,"MIB"
"R_vNWF8w455LwfSFz","caus13.MKG","6","Morality","Knowledge","Normal",13,"MKG"
"R_vNWF8w455LwfSFz","caus14.MIB","7","Morality","Ignorance","Abnormal",14,"MIB"
"R_vNWF8w455LwfSFz","caus15.MIG","4","Morality","Ignorance","Normal",15,"MIG"
"R_vNWF8w455LwfSFz","caus16.MIB","1","Morality","Ignorance","Abnormal",16,"MIB"
"R_SBRF9Lajer6XwDT","caus1.MKB","1","Morality","Knowledge","Abnormal",1,"MKB"
"R_SBRF9Lajer6XwDT","caus2.RKB","1","Rationality","Knowledge","Abnormal",2,"RKB"
"R_SBRF9Lajer6XwDT","caus3.RKB","1","Rationality","Knowledge","Abnormal",3,"RKB"
"R_SBRF9Lajer6XwDT","caus4.RIG","1","Rationality","Ignorance","Normal",4,"RIG"
"R_SBRF9Lajer6XwDT","caus5.MKB","1","Morality","Knowledge","Abnormal",5,"MKB"
"R_SBRF9Lajer6XwDT","caus6.MKB","2","Morality","Knowledge","Abnormal",6,"MKB"
"R_SBRF9Lajer6XwDT","caus7.RIB","1","Rationality","Ignorance","Abnormal",7,"RIB"
"R_SBRF9Lajer6XwDT","caus8.MIG","6","Morality","Ignorance","Normal",8,"MIG"
"R_SBRF9Lajer6XwDT","caus9.MKG","5","Morality","Knowledge","Normal",9,"MKG"
"R_SBRF9Lajer6XwDT","caus10.RKG","1","Rationality","Knowledge","Normal",10,"RKG"
"R_SBRF9Lajer6XwDT","caus11.MKG","5","Morality","Knowledge","Normal",11,"MKG"
"R_SBRF9Lajer6XwDT","caus12.MKG","2","Morality","Knowledge","Normal",12,"MKG"
"R_SBRF9Lajer6XwDT","caus13.RIB","5","Rationality","Ignorance","Abnormal",13,"RIB"
"R_SBRF9Lajer6XwDT","caus14.MKB","7","Morality","Knowledge","Abnormal",14,"MKB"
"R_SBRF9Lajer6XwDT","caus15.RKB","2","Rationality","Knowledge","Abnormal",15,"RKB"
"R_SBRF9Lajer6XwDT","caus16.RIG","1","Rationality","Ignorance","Normal",16,"RIG"
"R_2tEkkjB3jr9kKd8","caus1.RIB","2","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2tEkkjB3jr9kKd8","caus2.MKG","6","Morality","Knowledge","Normal",2,"MKG"
"R_2tEkkjB3jr9kKd8","caus3.MKG","5","Morality","Knowledge","Normal",3,"MKG"
"R_2tEkkjB3jr9kKd8","caus4.MIG","1","Morality","Ignorance","Normal",4,"MIG"
"R_2tEkkjB3jr9kKd8","caus5.MKB","4","Morality","Knowledge","Abnormal",5,"MKB"
"R_2tEkkjB3jr9kKd8","caus6.RKB","6","Rationality","Knowledge","Abnormal",6,"RKB"
"R_2tEkkjB3jr9kKd8","caus7.RKB","7","Rationality","Knowledge","Abnormal",7,"RKB"
"R_2tEkkjB3jr9kKd8","caus8.MIB","7","Morality","Ignorance","Abnormal",8,"MIB"
"R_2tEkkjB3jr9kKd8","caus9.RKG","4","Rationality","Knowledge","Normal",9,"RKG"
"R_2tEkkjB3jr9kKd8","caus10.RIB","4","Rationality","Ignorance","Abnormal",10,"RIB"
"R_2tEkkjB3jr9kKd8","caus11.RIB","7","Rationality","Ignorance","Abnormal",11,"RIB"
"R_2tEkkjB3jr9kKd8","caus12.RIB","7","Rationality","Ignorance","Abnormal",12,"RIB"
"R_2tEkkjB3jr9kKd8","caus13.RKG","5","Rationality","Knowledge","Normal",13,"RKG"
"R_2tEkkjB3jr9kKd8","caus14.RKG","7","Rationality","Knowledge","Normal",14,"RKG"
"R_2tEkkjB3jr9kKd8","caus15.MKB","6","Morality","Knowledge","Abnormal",15,"MKB"
"R_2tEkkjB3jr9kKd8","caus16.RKB","4","Rationality","Knowledge","Abnormal",16,"RKB"
"R_SNWtpP5ahyMOXAZ","caus1.MKB","5","Morality","Knowledge","Abnormal",1,"MKB"
"R_SNWtpP5ahyMOXAZ","caus2.RIB","5","Rationality","Ignorance","Abnormal",2,"RIB"
"R_SNWtpP5ahyMOXAZ","caus3.MIB","4","Morality","Ignorance","Abnormal",3,"MIB"
"R_SNWtpP5ahyMOXAZ","caus4.MIB","5","Morality","Ignorance","Abnormal",4,"MIB"
"R_SNWtpP5ahyMOXAZ","caus5.RIB","4","Rationality","Ignorance","Abnormal",5,"RIB"
"R_SNWtpP5ahyMOXAZ","caus6.RKG","5","Rationality","Knowledge","Normal",6,"RKG"
"R_SNWtpP5ahyMOXAZ","caus7.RKG","4","Rationality","Knowledge","Normal",7,"RKG"
"R_SNWtpP5ahyMOXAZ","caus8.MIB","4","Morality","Ignorance","Abnormal",8,"MIB"
"R_SNWtpP5ahyMOXAZ","caus9.RIG","5","Rationality","Ignorance","Normal",9,"RIG"
"R_SNWtpP5ahyMOXAZ","caus10.MKG","4","Morality","Knowledge","Normal",10,"MKG"
"R_SNWtpP5ahyMOXAZ","caus11.RIG","4","Rationality","Ignorance","Normal",11,"RIG"
"R_SNWtpP5ahyMOXAZ","caus12.RIG","4","Rationality","Ignorance","Normal",12,"RIG"
"R_SNWtpP5ahyMOXAZ","caus13.MIB","4","Morality","Ignorance","Abnormal",13,"MIB"
"R_SNWtpP5ahyMOXAZ","caus14.RKB","5","Rationality","Knowledge","Abnormal",14,"RKB"
"R_SNWtpP5ahyMOXAZ","caus15.RKB","4","Rationality","Knowledge","Abnormal",15,"RKB"
"R_SNWtpP5ahyMOXAZ","caus16.RKB","4","Rationality","Knowledge","Abnormal",16,"RKB"
"R_1LAV9FMjyeBDNr8","caus1.RIG","6","Rationality","Ignorance","Normal",1,"RIG"
"R_1LAV9FMjyeBDNr8","caus2.RKB","1","Rationality","Knowledge","Abnormal",2,"RKB"
"R_1LAV9FMjyeBDNr8","caus3.RIG","1","Rationality","Ignorance","Normal",3,"RIG"
"R_1LAV9FMjyeBDNr8","caus4.MIG","1","Morality","Ignorance","Normal",4,"MIG"
"R_1LAV9FMjyeBDNr8","caus5.MIG","4","Morality","Ignorance","Normal",5,"MIG"
"R_1LAV9FMjyeBDNr8","caus6.RKB","1","Rationality","Knowledge","Abnormal",6,"RKB"
"R_1LAV9FMjyeBDNr8","caus7.RKG","1","Rationality","Knowledge","Normal",7,"RKG"
"R_1LAV9FMjyeBDNr8","caus8.RKB","1","Rationality","Knowledge","Abnormal",8,"RKB"
"R_1LAV9FMjyeBDNr8","caus9.RKG","4","Rationality","Knowledge","Normal",9,"RKG"
"R_1LAV9FMjyeBDNr8","caus10.MIG","1","Morality","Ignorance","Normal",10,"MIG"
"R_1LAV9FMjyeBDNr8","caus11.RIB","5","Rationality","Ignorance","Abnormal",11,"RIB"
"R_1LAV9FMjyeBDNr8","caus12.RKB","2","Rationality","Knowledge","Abnormal",12,"RKB"
"R_1LAV9FMjyeBDNr8","caus13.MKB","5","Morality","Knowledge","Abnormal",13,"MKB"
"R_1LAV9FMjyeBDNr8","caus14.MKG","1","Morality","Knowledge","Normal",14,"MKG"
"R_1LAV9FMjyeBDNr8","caus15.MKG","1","Morality","Knowledge","Normal",15,"MKG"
"R_1LAV9FMjyeBDNr8","caus16.RKG","1","Rationality","Knowledge","Normal",16,"RKG"
"R_2AHe8xvxjAdi4HA","caus1.MIB","6","Morality","Ignorance","Abnormal",1,"MIB"
"R_2AHe8xvxjAdi4HA","caus2.RIG","3","Rationality","Ignorance","Normal",2,"RIG"
"R_2AHe8xvxjAdi4HA","caus3.MIB","2","Morality","Ignorance","Abnormal",3,"MIB"
"R_2AHe8xvxjAdi4HA","caus4.RIG","2","Rationality","Ignorance","Normal",4,"RIG"
"R_2AHe8xvxjAdi4HA","caus5.RIG","6","Rationality","Ignorance","Normal",5,"RIG"
"R_2AHe8xvxjAdi4HA","caus6.MKB","6","Morality","Knowledge","Abnormal",6,"MKB"
"R_2AHe8xvxjAdi4HA","caus7.RIB","6","Rationality","Ignorance","Abnormal",7,"RIB"
"R_2AHe8xvxjAdi4HA","caus8.MIB","6","Morality","Ignorance","Abnormal",8,"MIB"
"R_2AHe8xvxjAdi4HA","caus9.MKG","6","Morality","Knowledge","Normal",9,"MKG"
"R_2AHe8xvxjAdi4HA","caus10.RIG","5","Rationality","Ignorance","Normal",10,"RIG"
"R_2AHe8xvxjAdi4HA","caus11.MKB","6","Morality","Knowledge","Abnormal",11,"MKB"
"R_2AHe8xvxjAdi4HA","caus12.MKG","3","Morality","Knowledge","Normal",12,"MKG"
"R_2AHe8xvxjAdi4HA","caus13.RIG","5","Rationality","Ignorance","Normal",13,"RIG"
"R_2AHe8xvxjAdi4HA","caus14.RKB","3","Rationality","Knowledge","Abnormal",14,"RKB"
"R_2AHe8xvxjAdi4HA","caus15.MKB","6","Morality","Knowledge","Abnormal",15,"MKB"
"R_2AHe8xvxjAdi4HA","caus16.RKB","4","Rationality","Knowledge","Abnormal",16,"RKB"
"R_1CHAJot3FC6NBeN","caus1.RIB","7","Rationality","Ignorance","Abnormal",1,"RIB"
"R_1CHAJot3FC6NBeN","caus2.RKB","4","Rationality","Knowledge","Abnormal",2,"RKB"
"R_1CHAJot3FC6NBeN","caus3.RIG","2","Rationality","Ignorance","Normal",3,"RIG"
"R_1CHAJot3FC6NBeN","caus4.RIG","1","Rationality","Ignorance","Normal",4,"RIG"
"R_1CHAJot3FC6NBeN","caus5.MIB","4","Morality","Ignorance","Abnormal",5,"MIB"
"R_1CHAJot3FC6NBeN","caus6.MIB","7","Morality","Ignorance","Abnormal",6,"MIB"
"R_1CHAJot3FC6NBeN","caus7.MKG","7","Morality","Knowledge","Normal",7,"MKG"
"R_1CHAJot3FC6NBeN","caus8.MIB","4","Morality","Ignorance","Abnormal",8,"MIB"
"R_1CHAJot3FC6NBeN","caus9.MIB","2","Morality","Ignorance","Abnormal",9,"MIB"
"R_1CHAJot3FC6NBeN","caus10.MIG","3","Morality","Ignorance","Normal",10,"MIG"
"R_1CHAJot3FC6NBeN","caus11.MIG","4","Morality","Ignorance","Normal",11,"MIG"
"R_1CHAJot3FC6NBeN","caus12.MKB","6","Morality","Knowledge","Abnormal",12,"MKB"
"R_1CHAJot3FC6NBeN","caus13.MIG","7","Morality","Ignorance","Normal",13,"MIG"
"R_1CHAJot3FC6NBeN","caus14.RIG","4","Rationality","Ignorance","Normal",14,"RIG"
"R_1CHAJot3FC6NBeN","caus15.MKG","4","Morality","Knowledge","Normal",15,"MKG"
"R_1CHAJot3FC6NBeN","caus16.MKB","1","Morality","Knowledge","Abnormal",16,"MKB"
"R_2SCdKufodrraz8A","caus1.RIB","7","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2SCdKufodrraz8A","caus2.RIB","7","Rationality","Ignorance","Abnormal",2,"RIB"
"R_2SCdKufodrraz8A","caus3.RKB","7","Rationality","Knowledge","Abnormal",3,"RKB"
"R_2SCdKufodrraz8A","caus4.RIB","7","Rationality","Ignorance","Abnormal",4,"RIB"
"R_2SCdKufodrraz8A","caus5.RKB","7","Rationality","Knowledge","Abnormal",5,"RKB"
"R_2SCdKufodrraz8A","caus6.MKB","7","Morality","Knowledge","Abnormal",6,"MKB"
"R_2SCdKufodrraz8A","caus7.MKB","6","Morality","Knowledge","Abnormal",7,"MKB"
"R_2SCdKufodrraz8A","caus8.RIG","7","Rationality","Ignorance","Normal",8,"RIG"
"R_2SCdKufodrraz8A","caus9.MIB","6","Morality","Ignorance","Abnormal",9,"MIB"
"R_2SCdKufodrraz8A","caus10.RKB","7","Rationality","Knowledge","Abnormal",10,"RKB"
"R_2SCdKufodrraz8A","caus11.RKB","7","Rationality","Knowledge","Abnormal",11,"RKB"
"R_2SCdKufodrraz8A","caus12.MIB","7","Morality","Ignorance","Abnormal",12,"MIB"
"R_2SCdKufodrraz8A","caus13.RIB","7","Rationality","Ignorance","Abnormal",13,"RIB"
"R_2SCdKufodrraz8A","caus14.MKB","7","Morality","Knowledge","Abnormal",14,"MKB"
"R_2SCdKufodrraz8A","caus15.MKB","6","Morality","Knowledge","Abnormal",15,"MKB"
"R_2SCdKufodrraz8A","caus16.MIG","7","Morality","Ignorance","Normal",16,"MIG"
"R_73gl19vqtwsCL3b","caus1.MIB","6","Morality","Ignorance","Abnormal",1,"MIB"
"R_73gl19vqtwsCL3b","caus2.RIB","5","Rationality","Ignorance","Abnormal",2,"RIB"
"R_73gl19vqtwsCL3b","caus3.RKB","2","Rationality","Knowledge","Abnormal",3,"RKB"
"R_73gl19vqtwsCL3b","caus4.MIG","2","Morality","Ignorance","Normal",4,"MIG"
"R_73gl19vqtwsCL3b","caus5.MKG","5","Morality","Knowledge","Normal",5,"MKG"
"R_73gl19vqtwsCL3b","caus6.MIG","6","Morality","Ignorance","Normal",6,"MIG"
"R_73gl19vqtwsCL3b","caus7.MIG.1","6","Morality","Ignorance","Normal",7,"MIG"
"R_73gl19vqtwsCL3b","caus8.MIB","5","Morality","Ignorance","Abnormal",8,"MIB"
"R_73gl19vqtwsCL3b","caus9.MKG","6","Morality","Knowledge","Normal",9,"MKG"
"R_73gl19vqtwsCL3b","caus10.MKB","7","Morality","Knowledge","Abnormal",10,"MKB"
"R_73gl19vqtwsCL3b","caus11.MIG","5","Morality","Ignorance","Normal",11,"MIG"
"R_73gl19vqtwsCL3b","caus12.RKB","5","Rationality","Knowledge","Abnormal",12,"RKB"
"R_73gl19vqtwsCL3b","caus13.RIG","6","Rationality","Ignorance","Normal",13,"RIG"
"R_73gl19vqtwsCL3b","caus14.MIG","7","Morality","Ignorance","Normal",14,"MIG"
"R_73gl19vqtwsCL3b","caus15.RKG","6","Rationality","Knowledge","Normal",15,"RKG"
"R_73gl19vqtwsCL3b","caus16.MKB","2","Morality","Knowledge","Abnormal",16,"MKB"
"R_279w3C1gRACViHV","caus1.MIG","7","Morality","Ignorance","Normal",1,"MIG"
"R_279w3C1gRACViHV","caus2.MIB","7","Morality","Ignorance","Abnormal",2,"MIB"
"R_279w3C1gRACViHV","caus3.RIB","1","Rationality","Ignorance","Abnormal",3,"RIB"
"R_279w3C1gRACViHV","caus4.RKG","1","Rationality","Knowledge","Normal",4,"RKG"
"R_279w3C1gRACViHV","caus5.RIB","7","Rationality","Ignorance","Abnormal",5,"RIB"
"R_279w3C1gRACViHV","caus6.MKG","7","Morality","Knowledge","Normal",6,"MKG"
"R_279w3C1gRACViHV","caus7.MKB","4","Morality","Knowledge","Abnormal",7,"MKB"
"R_279w3C1gRACViHV","caus8.MIG","4","Morality","Ignorance","Normal",8,"MIG"
"R_279w3C1gRACViHV","caus9.RKB","7","Rationality","Knowledge","Abnormal",9,"RKB"
"R_279w3C1gRACViHV","caus10.RIB","4","Rationality","Ignorance","Abnormal",10,"RIB"
"R_279w3C1gRACViHV","caus11.RKG","7","Rationality","Knowledge","Normal",11,"RKG"
"R_279w3C1gRACViHV","caus12.RKG","1","Rationality","Knowledge","Normal",12,"RKG"
